,conf,i,j
2066,58650000,0.2054732679,0.2055596683
2067,58650000,0.2054732679,0.2055606267
2068,58650000,0.2054732679,0.2055617991
2069,58650000,0.2054732679,0.2055622895
2070,58650000,0.2054732679,0.2055625524
2071,58650000,0.2054732679,0.2055627572
2072,58650000,0.2054732679,0.2055631934
2073,58650000,0.2054732679,0.2055635506
2074,58650000,0.2054732679,0.2055643406
2075,58650000,0.2054732679,0.2055646418
2076,58650000,0.2054732679,0.2055650217
2077,58650000,0.2054732679,0.2055652441
2078,58650000,0.2054732679,0.2055656395
2079,58650000,0.2054732679,0.2055659652
2080,58650000,0.2054732679,0.2055670291
2081,58650000,0.2054732679,0.205567972
2082,58650000,0.2054744048,0.2055596683
2083,58650000,0.2054744048,0.2055606267
2084,58650000,0.2054744048,0.2055617991
2085,58650000,0.2054744048,0.2055622895
2086,58650000,0.2054744048,0.2055625524
2087,58650000,0.2054744048,0.2055627572
2088,58650000,0.2054744048,0.2055631934
2089,58650000,0.2054744048,0.2055635506
2090,58650000,0.2054744048,0.2055643406
2091,58650000,0.2054744048,0.2055646418
2092,58650000,0.2054744048,0.2055650217
2093,58650000,0.2054744048,0.2055652441
2094,58650000,0.2054744048,0.2055656395
2095,58650000,0.2054744048,0.2055659652
2096,58650000,0.2054744048,0.2055670291
2097,58650000,0.2054744048,0.205567972
2098,58650000,0.2054753453,0.2055596683
2099,58650000,0.2054753453,0.2055606267
2100,58650000,0.2054753453,0.2055617991
2101,58650000,0.2054753453,0.2055622895
2102,58650000,0.2054753453,0.2055625524
2103,58650000,0.2054753453,0.2055627572
2104,58650000,0.2054753453,0.2055631934
2105,58650000,0.2054753453,0.2055635506
2106,58650000,0.2054753453,0.2055643406
2107,58650000,0.2054753453,0.2055646418
2108,58650000,0.2054753453,0.2055650217
2109,58650000,0.2054753453,0.2055652441
2110,58650000,0.2054753453,0.2055656395
2111,58650000,0.2054753453,0.2055659652
2112,58650000,0.2054753453,0.2055670291
2113,58650000,0.2054753453,0.205567972
2114,58650000,0.2054796579,0.2055712844
2115,58650000,0.2054796579,0.2055722856
2116,58650000,0.2054796579,0.2055727546
2117,58650000,0.2054796579,0.2055735308
2118,58650000,0.2054796579,0.2055737569
2119,58650000,0.2054796579,0.2055738222
2120,58650000,0.2054796579,0.2055745718
2121,58650000,0.2054796579,0.2055747699
2122,58650000,0.2054796579,0.2055749558
2123,58650000,0.2054796579,0.2055752025
2124,58650000,0.2054796579,0.2055759098
2125,58650000,0.2054796579,0.2055761514
2126,58650000,0.2054796579,0.2055768971
2127,58650000,0.2054796579,0.2055772421
2128,58650000,0.2054796579,0.2055782305
2129,58650000,0.2054805957,0.2055712844
2130,58650000,0.2054805957,0.2055722856
2131,58650000,0.2054805957,0.2055727546
2132,58650000,0.2054805957,0.2055735308
2133,58650000,0.2054805957,0.2055737569
2134,58650000,0.2054805957,0.2055738222
2135,58650000,0.2054805957,0.2055745718
2136,58650000,0.2054805957,0.2055747699
2137,58650000,0.2054805957,0.2055749558
2138,58650000,0.2054805957,0.2055752025
2139,58650000,0.2054805957,0.2055759098
2140,58650000,0.2054805957,0.2055761514
2141,58650000,0.2054805957,0.2055768971
2142,58650000,0.2054805957,0.2055772421
2143,58650000,0.2054805957,0.2055782305
2144,58650000,0.2054811354,0.2055712844
2145,58650000,0.2054811354,0.2055722856
2146,58650000,0.2054811354,0.2055727546
2147,58650000,0.2054811354,0.2055735308
2148,58650000,0.2054811354,0.2055737569
2149,58650000,0.2054811354,0.2055738222
2150,58650000,0.2054811354,0.2055745718
2151,58650000,0.2054811354,0.2055747699
2152,58650000,0.2054811354,0.2055749558
2153,58650000,0.2054811354,0.2055752025
2154,58650000,0.2054811354,0.2055759098
2155,58650000,0.2054811354,0.2055761514
2156,58650000,0.2054811354,0.2055768971
2157,58650000,0.2054811354,0.2055772421
2158,58650000,0.2054811354,0.2055782305
2159,58650000,0.2054820747,0.2055712844
2160,58650000,0.2054820747,0.2055722856
2161,58650000,0.2054820747,0.2055727546
2162,58650000,0.2054820747,0.2055735308
2163,58650000,0.2054820747,0.2055737569
2164,58650000,0.2054820747,0.2055738222
2165,58650000,0.2054820747,0.2055745718
2166,58650000,0.2054820747,0.2055747699
2167,58650000,0.2054820747,0.2055749558
2168,58650000,0.2054820747,0.2055752025
2169,58650000,0.2054820747,0.2055759098
2170,58650000,0.2054820747,0.2055761514
2171,58650000,0.2054820747,0.2055768971
2172,58650000,0.2054820747,0.2055772421
2173,58650000,0.2054820747,0.2055782305
2174,58650000,0.2054821189,0.2055712844
2175,58650000,0.2054821189,0.2055722856
2176,58650000,0.2054821189,0.2055727546
2177,58650000,0.2054821189,0.2055735308
2178,58650000,0.2054821189,0.2055737569
2179,58650000,0.2054821189,0.2055738222
2180,58650000,0.2054821189,0.2055745718
2181,58650000,0.2054821189,0.2055747699
2182,58650000,0.2054821189,0.2055749558
2183,58650000,0.2054821189,0.2055752025
2184,58650000,0.2054821189,0.2055759098
2185,58650000,0.2054821189,0.2055761514
2186,58650000,0.2054821189,0.2055768971
2187,58650000,0.2054821189,0.2055772421
2188,58650000,0.2054821189,0.2055782305
2189,58650000,0.2054822442,0.2055712844
2190,58650000,0.2054822442,0.2055722856
2191,58650000,0.2054822442,0.2055727546
2192,58650000,0.2054822442,0.2055735308
2193,58650000,0.2054822442,0.2055737569
2194,58650000,0.2054822442,0.2055738222
2195,58650000,0.2054822442,0.2055745718
2196,58650000,0.2054822442,0.2055747699
2197,58650000,0.2054822442,0.2055749558
2198,58650000,0.2054822442,0.2055752025
2199,58650000,0.2054822442,0.2055759098
2200,58650000,0.2054822442,0.2055761514
2201,58650000,0.2054822442,0.2055768971
2202,58650000,0.2054822442,0.2055772421
2203,58650000,0.2054822442,0.2055782305
2204,58650000,0.2054831492,0.2055712844
2205,58650000,0.2054831492,0.2055722856
2206,58650000,0.2054831492,0.2055727546
2207,58650000,0.2054831492,0.2055735308
2208,58650000,0.2054831492,0.2055737569
2209,58650000,0.2054831492,0.2055738222
2210,58650000,0.2054831492,0.2055745718
2211,58650000,0.2054831492,0.2055747699
2212,58650000,0.2054831492,0.2055749558
2213,58650000,0.2054831492,0.2055752025
2214,58650000,0.2054831492,0.2055759098
2215,58650000,0.2054831492,0.2055761514
2216,58650000,0.2054831492,0.2055768971
2217,58650000,0.2054831492,0.2055772421
2218,58650000,0.2054831492,0.2055782305
2219,58650000,0.2054832861,0.2055712844
2220,58650000,0.2054832861,0.2055722856
2221,58650000,0.2054832861,0.2055727546
2222,58650000,0.2054832861,0.2055735308
2223,58650000,0.2054832861,0.2055737569
2224,58650000,0.2054832861,0.2055738222
2225,58650000,0.2054832861,0.2055745718
2226,58650000,0.2054832861,0.2055747699
2227,58650000,0.2054832861,0.2055749558
2228,58650000,0.2054832861,0.2055752025
2229,58650000,0.2054832861,0.2055759098
2230,58650000,0.2054832861,0.2055761514
2231,58650000,0.2054832861,0.2055768971
2232,58650000,0.2054832861,0.2055772421
2233,58650000,0.2054832861,0.2055782305
2234,58650000,0.2054835779,0.2055712844
2235,58650000,0.2054835779,0.2055722856
2236,58650000,0.2054835779,0.2055727546
2237,58650000,0.2054835779,0.2055735308
2238,58650000,0.2054835779,0.2055737569
2239,58650000,0.2054835779,0.2055738222
2240,58650000,0.2054835779,0.2055745718
2241,58650000,0.2054835779,0.2055747699
2242,58650000,0.2054835779,0.2055749558
2243,58650000,0.2054835779,0.2055752025
2244,58650000,0.2054835779,0.2055759098
2245,58650000,0.2054835779,0.2055761514
2246,58650000,0.2054835779,0.2055768971
2247,58650000,0.2054835779,0.2055772421
2248,58650000,0.2054835779,0.2055782305
2249,58650000,0.2054837579,0.2055712844
2250,58650000,0.2054837579,0.2055722856
2251,58650000,0.2054837579,0.2055727546
2252,58650000,0.2054837579,0.2055735308
2253,58650000,0.2054837579,0.2055737569
2254,58650000,0.2054837579,0.2055738222
2255,58650000,0.2054837579,0.2055745718
2256,58650000,0.2054837579,0.2055747699
2257,58650000,0.2054837579,0.2055749558
2258,58650000,0.2054837579,0.2055752025
2259,58650000,0.2054837579,0.2055759098
2260,58650000,0.2054837579,0.2055761514
2261,58650000,0.2054837579,0.2055768971
2262,58650000,0.2054837579,0.2055772421
2263,58650000,0.2054837579,0.2055782305
2264,58650000,0.2054844992,0.2055712844
2265,58650000,0.2054844992,0.2055722856
2266,58650000,0.2054844992,0.2055727546
2267,58650000,0.2054844992,0.2055735308
2268,58650000,0.2054844992,0.2055737569
2269,58650000,0.2054844992,0.2055738222
2270,58650000,0.2054844992,0.2055745718
2271,58650000,0.2054844992,0.2055747699
2272,58650000,0.2054844992,0.2055749558
2273,58650000,0.2054844992,0.2055752025
2274,58650000,0.2054844992,0.2055759098
2275,58650000,0.2054844992,0.2055761514
2276,58650000,0.2054844992,0.2055768971
2277,58650000,0.2054844992,0.2055772421
2278,58650000,0.2054844992,0.2055782305
2279,58650000,0.2054846091,0.2055712844
2280,58650000,0.2054846091,0.2055722856
2281,58650000,0.2054846091,0.2055727546
2282,58650000,0.2054846091,0.2055735308
2283,58650000,0.2054846091,0.2055737569
2284,58650000,0.2054846091,0.2055738222
2285,58650000,0.2054846091,0.2055745718
2286,58650000,0.2054846091,0.2055747699
2287,58650000,0.2054846091,0.2055749558
2288,58650000,0.2054846091,0.2055752025
2289,58650000,0.2054846091,0.2055759098
2290,58650000,0.2054846091,0.2055761514
2291,58650000,0.2054846091,0.2055768971
2292,58650000,0.2054846091,0.2055772421
2293,58650000,0.2054846091,0.2055782305
2294,58650000,0.2054848011,0.2055712844
2295,58650000,0.2054848011,0.2055722856
2296,58650000,0.2054848011,0.2055727546
2297,58650000,0.2054848011,0.2055735308
2298,58650000,0.2054848011,0.2055737569
2299,58650000,0.2054848011,0.2055738222
2300,58650000,0.2054848011,0.2055745718
2301,58650000,0.2054848011,0.2055747699
2302,58650000,0.2054848011,0.2055749558
2303,58650000,0.2054848011,0.2055752025
2304,58650000,0.2054848011,0.2055759098
2305,58650000,0.2054848011,0.2055761514
2306,58650000,0.2054848011,0.2055768971
2307,58650000,0.2054848011,0.2055772421
2308,58650000,0.2054848011,0.2055782305
2309,58650000,0.2054854836,0.2055712844
2310,58650000,0.2054854836,0.2055722856
2311,58650000,0.2054854836,0.2055727546
2312,58650000,0.2054854836,0.2055735308
2313,58650000,0.2054854836,0.2055737569
2314,58650000,0.2054854836,0.2055738222
2315,58650000,0.2054854836,0.2055745718
2316,58650000,0.2054854836,0.2055747699
2317,58650000,0.2054854836,0.2055749558
2318,58650000,0.2054854836,0.2055752025
2319,58650000,0.2054854836,0.2055759098
2320,58650000,0.2054854836,0.2055761514
2321,58650000,0.2054854836,0.2055768971
2322,58650000,0.2054854836,0.2055772421
2323,58650000,0.2054854836,0.2055782305
2324,58650000,0.2054859208,0.2055712844
2325,58650000,0.2054859208,0.2055722856
2326,58650000,0.2054859208,0.2055727546
2327,58650000,0.2054859208,0.2055735308
2328,58650000,0.2054859208,0.2055737569
2329,58650000,0.2054859208,0.2055738222
2330,58650000,0.2054859208,0.2055745718
2331,58650000,0.2054859208,0.2055747699
2332,58650000,0.2054859208,0.2055749558
2333,58650000,0.2054859208,0.2055752025
2334,58650000,0.2054859208,0.2055759098
2335,58650000,0.2054859208,0.2055761514
2336,58650000,0.2054859208,0.2055768971
2337,58650000,0.2054859208,0.2055772421
2338,58650000,0.2054859208,0.2055782305
2339,58650000,0.2054869066,0.2055712844
2340,58650000,0.2054869066,0.2055722856
2341,58650000,0.2054869066,0.2055727546
2342,58650000,0.2054869066,0.2055735308
2343,58650000,0.2054869066,0.2055737569
2344,58650000,0.2054869066,0.2055738222
2345,58650000,0.2054869066,0.2055745718
2346,58650000,0.2054869066,0.2055747699
2347,58650000,0.2054869066,0.2055749558
2348,58650000,0.2054869066,0.2055752025
2349,58650000,0.2054869066,0.2055759098
2350,58650000,0.2054869066,0.2055761514
2351,58650000,0.2054869066,0.2055768971
2352,58650000,0.2054869066,0.2055772421
2353,58650000,0.2054869066,0.2055782305
2354,58650000,0.2055282341,0.2056200741
2355,58650000,0.2055814896,0.2056304991
2356,590750000,0.2051976734,0.2052000612
2357,590750000,0.2052556199,0.2052580386
2358,590750000,0.2052556349,0.2052580276
2359,590750000,0.2052823991,0.2052854834
2360,590750000,0.2052824143,0.2052854679
2361,590750000,0.2052825999,0.2052848908
2362,590750000,0.2052826015,0.205284883
2363,590750000,0.2053080688,0.2053109999
2364,599250000,0.2067237092,0.206723808
2365,599250000,0.2067237242,0.2067237819
2366,599250000,0.2067237242,0.206723808
2367,599250000,0.2067237819,0.2067250714
2368,599250000,0.206723808,0.2067250714
2369,599250000,0.206725831,0.2067271478
2370,599250000,0.2067267279,0.2067268225
2371,599250000,0.2067267302,0.2067268132
2372,599250000,0.2067267302,0.2067268225
2373,599250000,0.2067268132,0.2067280229
2374,599250000,0.2067268225,0.2067280229
2375,599250000,0.2067280229,0.2067282604
2376,599250000,0.2067527046,0.2067539082
2377,599250000,0.2067556013,0.2067567354
2378,599250000,0.206839861,0.20684008
2379,599250000,0.2068404101,0.2068410631
2380,599250000,0.206840621,0.2068409741
2381,599250000,0.2068429019,0.206843067
2382,599250000,0.2068434822,0.2068442238
2383,599250000,0.2068437607,0.20684407
2384,599250000,0.206861572,0.2068627503
2385,599250000,0.2068617172,0.2068624812
2386,599250000,0.2068645663,0.2068656959
2387,599250000,0.2068645663,0.206865696
2388,599250000,0.2068646465,0.2068654883
2389,599250000,0.2069258389,0.2069261648
2390,599250000,0.2069259704,0.20692627
2391,599250000,0.2069291535,0.2069294046
2392,601800000,0.204619618,0.2046228651
2393,602650000,0.2077228421,0.2077244891
2394,602650000,0.2077261275,0.208013859
2395,602650000,0.2077352172,0.2079489924
2396,602650000,0.2077509914,0.2080669563
2397,602650000,0.2077537149,0.2080349113
2398,602650000,0.2077569586,0.2077585245
2399,602650000,0.2077570305,0.208013859
2400,602650000,0.2077578404,0.2079749998
2401,602650000,0.2077845736,0.2077862853
2402,602650000,0.2077847176,0.208013859
2403,602650000,0.2077926232,0.2079489924
2404,602650000,0.20781496,0.2078522061
2405,602650000,0.2078496083,0.207956304
2406,602650000,0.2078522061,0.2079509902
2407,602650000,0.2078728099,0.2079790534
2408,602650000,0.2078755598,0.207973567
2409,602650000,0.2078776489,0.2079767638
2410,602650000,0.2078824262,0.2079811714
2411,602650000,0.207901422,0.2079997434
2412,602650000,0.2079048865,0.2080028714
2413,602650000,0.2079079265,0.2080070003
2414,602650000,0.2079308023,0.2080291013
2415,602650000,0.207982978,0.2080911437
2416,602650000,0.2079840682,0.2080911437
2417,606050000,0.204473162,0.2045216115
2418,606050000,0.2044820144,0.2045302924
2419,613700000,0.205780257,0.2059804098
2420,613700000,0.2057848553,0.2059879878
2421,613700000,0.205784879,0.2059879878
2422,613700000,0.2057849048,0.2059879878
2423,613700000,0.205809144,0.2060063988
2424,613700000,0.2058231042,0.2059160486
2425,613700000,0.2058237226,0.2059160486
2426,613700000,0.2059330101,0.2059398656
2427,613700000,0.2059330101,0.2059409204
2428,616250000,0.2040928359,0.2042250796
2429,616250000,0.2041308801,0.2042345567
2430,616250000,0.2041397128,0.2042327566
2431,616250000,0.2041476527,0.2042511798
2432,616250000,0.2041615896,0.2042651802
2433,616250000,0.2041656277,0.2042702013
2434,616250000,0.2041783014,0.204281696
2435,616250000,0.204196784,0.2043012817
2436,616250000,0.2042395418,0.2043488733
2437,617100000,0.2046461286,0.2048439454
2438,617100000,0.2047606954,0.2048439454
2439,617100000,0.204790525,0.2048439454
2440,619650000,0.2038075377,0.2038778722
2441,62050000,0.201853755,0.2019255215
2442,620500000,0.2044612146,0.2044970306
2443,620500000,0.2044693434,0.2044887086
2444,620500000,0.2044998974,0.2045355146
2445,620500000,0.2045061263,0.204524853
2446,620500000,0.2045082997,0.2045269097
2447,626450000,0.2069532805,0.2071303471
2448,626450000,0.2070156645,0.2071246714
2449,626450000,0.2070156645,0.2071274378
2450,628150000,0.2046143932,0.2046718778
2451,638350000,0.2063523694,0.2064023552
2452,638350000,0.2063696972,0.2064797792
2453,638350000,0.2063698392,0.2064797792
2454,638350000,0.2063708046,0.2064797792
2455,638350000,0.2063709548,0.2064797792
2456,638350000,0.2063849238,0.2065210601
2457,638350000,0.2063858942,0.2065210601
2458,638350000,0.206386223,0.2065303623
2459,638350000,0.2063863252,0.2065303623
2460,638350000,0.2063886931,0.2064906061
2461,638350000,0.2063888918,0.2064906061
2462,638350000,0.2063906669,0.2064906061
2463,638350000,0.2063913568,0.2064797792
2464,638350000,0.206391907,0.2065049917
2465,638350000,0.2063937186,0.2065210601
2466,638350000,0.206394507,0.2065210601
2467,638350000,0.2064068587,0.2064287119
2468,638350000,0.2064105824,0.2064108066
2469,64600000,0.2038899681,0.2042618452
2470,64600000,0.2039190037,0.2042902371
2471,651100000,0.2073301368,0.2074267603
2472,651100000,0.2073394756,0.2074267603
2473,651100000,0.2073502129,0.2074267603
2474,651100000,0.2073574234,0.2073763758
2475,653650000,0.2053258235,0.2054017509
2476,653650000,0.2053258235,0.2054047929
2477,653650000,0.2053258235,0.2054048423
2478,653650000,0.2053258235,0.2054076824
2479,653650000,0.2053258235,0.2054106505
2480,653650000,0.2053258235,0.2054107006
2481,653650000,0.2053258235,0.2054141323
2482,653650000,0.2053258235,0.2054171972
2483,653650000,0.2053258235,0.2054172801
2484,653650000,0.2053258235,0.2054200452
2485,653650000,0.2053258235,0.2054230388
2486,653650000,0.2053258235,0.2054231229
2487,653650000,0.2053258235,0.2054276887
2488,653650000,0.2053258235,0.20543365
2489,653650000,0.2053258235,0.2054365831
2490,653650000,0.2053258235,0.2054385144
2491,653650000,0.2053258235,0.2054407463
2492,653650000,0.2053258235,0.2054407979
2493,653650000,0.2053258235,0.2054418346
2494,653650000,0.2053258235,0.205447774
2495,653650000,0.2053258235,0.2054511012
2496,653650000,0.2053258235,0.2054533688
2497,653650000,0.2053258235,0.2054568299
2498,653650000,0.2053258235,0.2054590577
2499,653650000,0.2053298699,0.2054017509
2500,653650000,0.2053298699,0.2054047929
2501,653650000,0.2053298699,0.2054048423
2502,653650000,0.2053298699,0.2054076824
2503,653650000,0.2053298699,0.2054106505
2504,653650000,0.2053298699,0.2054107006
2505,653650000,0.2053298699,0.2054141323
2506,653650000,0.2053298699,0.2054171972
2507,653650000,0.2053298699,0.2054172801
2508,653650000,0.2053298699,0.2054200452
2509,653650000,0.2053298699,0.2054230388
2510,653650000,0.2053298699,0.2054231229
2511,653650000,0.2053298699,0.2054276887
2512,653650000,0.2053298699,0.20543365
2513,653650000,0.2053298699,0.2054365831
2514,653650000,0.2053298699,0.2054385144
2515,653650000,0.2053298699,0.2054407463
2516,653650000,0.2053298699,0.2054407979
2517,653650000,0.2053298699,0.2054418346
2518,653650000,0.2053298699,0.205447774
2519,653650000,0.2053298699,0.2054511012
2520,653650000,0.2053298699,0.2054533688
2521,653650000,0.2053298699,0.2054568299
2522,653650000,0.2053298699,0.2054590577
2523,653650000,0.2053311856,0.2054017509
2524,653650000,0.2053311856,0.2054047929
2525,653650000,0.2053311856,0.2054048423
2526,653650000,0.2053311856,0.2054076824
2527,653650000,0.2053311856,0.2054106505
2528,653650000,0.2053311856,0.2054107006
2529,653650000,0.2053311856,0.2054141323
2530,653650000,0.2053311856,0.2054171972
2531,653650000,0.2053311856,0.2054172801
2532,653650000,0.2053311856,0.2054200452
2533,653650000,0.2053311856,0.2054230388
2534,653650000,0.2053311856,0.2054231229
2535,653650000,0.2053311856,0.2054276887
2536,653650000,0.2053311856,0.20543365
2537,653650000,0.2053311856,0.2054365831
2538,653650000,0.2053311856,0.2054385144
2539,653650000,0.2053311856,0.2054407463
2540,653650000,0.2053311856,0.2054407979
2541,653650000,0.2053311856,0.2054418346
2542,653650000,0.2053311856,0.205447774
2543,653650000,0.2053311856,0.2054511012
2544,653650000,0.2053311856,0.2054533688
2545,653650000,0.2053311856,0.2054568299
2546,653650000,0.2053311856,0.2054590577
2547,653650000,0.2053351841,0.2054017509
2548,653650000,0.2053351841,0.2054047929
2549,653650000,0.2053351841,0.2054048423
2550,653650000,0.2053351841,0.2054076824
2551,653650000,0.2053351841,0.2054106505
2552,653650000,0.2053351841,0.2054107006
2553,653650000,0.2053351841,0.2054141323
2554,653650000,0.2053351841,0.2054171972
2555,653650000,0.2053351841,0.2054172801
2556,653650000,0.2053351841,0.2054200452
2557,653650000,0.2053351841,0.2054230388
2558,653650000,0.2053351841,0.2054231229
2559,653650000,0.2053351841,0.2054276887
2560,653650000,0.2053351841,0.20543365
2561,653650000,0.2053351841,0.2054365831
2562,653650000,0.2053351841,0.2054385144
2563,653650000,0.2053351841,0.2054407463
2564,653650000,0.2053351841,0.2054407979
2565,653650000,0.2053351841,0.2054418346
2566,653650000,0.2053351841,0.205447774
2567,653650000,0.2053351841,0.2054511012
2568,653650000,0.2053351841,0.2054533688
2569,653650000,0.2053351841,0.2054568299
2570,653650000,0.2053351841,0.2054590577
2571,653650000,0.2053620727,0.2054017509
2572,653650000,0.2053620727,0.2054047929
2573,653650000,0.2053620727,0.2054048423
2574,653650000,0.2053620727,0.2054076824
2575,653650000,0.2053620727,0.2054106505
2576,653650000,0.2053620727,0.2054107006
2577,653650000,0.2053620727,0.2054141323
2578,653650000,0.2053620727,0.2054171972
2579,653650000,0.2053620727,0.2054172801
2580,653650000,0.2053620727,0.2054200452
2581,653650000,0.2053620727,0.2054230388
2582,653650000,0.2053620727,0.2054231229
2583,653650000,0.2053620727,0.2054276887
2584,653650000,0.2053620727,0.20543365
2585,653650000,0.2053620727,0.2054365831
2586,653650000,0.2053620727,0.2054385144
2587,653650000,0.2053620727,0.2054407463
2588,653650000,0.2053620727,0.2054407979
2589,653650000,0.2053620727,0.2054418346
2590,653650000,0.2053620727,0.205447774
2591,653650000,0.2053620727,0.2054511012
2592,653650000,0.2053620727,0.2054533688
2593,653650000,0.2053620727,0.2054568299
2594,653650000,0.2053620727,0.2054590577
2595,653650000,0.2053647073,0.2054017509
2596,653650000,0.2053647073,0.2054047929
2597,653650000,0.2053647073,0.2054048423
2598,653650000,0.2053647073,0.2054076824
2599,653650000,0.2053647073,0.2054106505
2600,653650000,0.2053647073,0.2054107006
2601,653650000,0.2053647073,0.2054141323
2602,653650000,0.2053647073,0.2054200452
2603,653650000,0.2053647073,0.2054276887
2604,653650000,0.2053647073,0.20543365
2605,653650000,0.2053647073,0.2054365831
2606,653650000,0.2053647073,0.2054385144
2607,653650000,0.2053647073,0.2054407463
2608,653650000,0.2053647073,0.2054407979
2609,653650000,0.2053647073,0.2054418346
2610,653650000,0.2053647073,0.205447774
2611,653650000,0.2053647073,0.2054511012
2612,653650000,0.2053647073,0.2054533688
2613,653650000,0.2053647073,0.2054568299
2614,653650000,0.2053647073,0.2054590577
2615,653650000,0.205365255,0.2054017509
2616,653650000,0.205365255,0.2054047929
2617,653650000,0.205365255,0.2054048423
2618,653650000,0.205365255,0.2054076824
2619,653650000,0.205365255,0.2054106505
2620,653650000,0.205365255,0.2054107006
2621,653650000,0.205365255,0.2054141323
2622,653650000,0.205365255,0.2054171972
2623,653650000,0.205365255,0.2054172801
2624,653650000,0.205365255,0.2054200452
2625,653650000,0.205365255,0.2054230388
2626,653650000,0.205365255,0.2054231229
2627,653650000,0.205365255,0.2054276887
2628,653650000,0.205365255,0.20543365
2629,653650000,0.205365255,0.2054365831
2630,653650000,0.205365255,0.2054385144
2631,653650000,0.205365255,0.2054407463
2632,653650000,0.205365255,0.2054407979
2633,653650000,0.205365255,0.2054418346
2634,653650000,0.205365255,0.205447774
2635,653650000,0.205365255,0.2054511012
2636,653650000,0.205365255,0.2054533688
2637,653650000,0.205365255,0.2054568299
2638,653650000,0.205365255,0.2054590577
2639,653650000,0.2053671693,0.2054017509
2640,653650000,0.2053671693,0.2054047929
2641,653650000,0.2053671693,0.2054048423
2642,653650000,0.2053671693,0.2054076824
2643,653650000,0.2053671693,0.2054106505
2644,653650000,0.2053671693,0.2054107006
2645,653650000,0.2053671693,0.2054141323
2646,653650000,0.2053671693,0.2054171972
2647,653650000,0.2053671693,0.2054172801
2648,653650000,0.2053671693,0.2054200452
2649,653650000,0.2053671693,0.2054230388
2650,653650000,0.2053671693,0.2054231229
2651,653650000,0.2053671693,0.2054276887
2652,653650000,0.2053671693,0.20543365
2653,653650000,0.2053671693,0.2054365831
2654,653650000,0.2053671693,0.2054385144
2655,653650000,0.2053671693,0.2054407463
2656,653650000,0.2053671693,0.2054407979
2657,653650000,0.2053671693,0.2054418346
2658,653650000,0.2053671693,0.205447774
2659,653650000,0.2053671693,0.2054511012
2660,653650000,0.2053671693,0.2054533688
2661,653650000,0.2053671693,0.2054568299
2662,653650000,0.2053671693,0.2054590577
2663,653650000,0.2053687569,0.2054017509
2664,653650000,0.2053687569,0.2054047929
2665,653650000,0.2053687569,0.2054048423
2666,653650000,0.2053687569,0.2054076824
2667,653650000,0.2053687569,0.2054106505
2668,653650000,0.2053687569,0.2054107006
2669,653650000,0.2053687569,0.2054141323
2670,653650000,0.2053687569,0.2054276887
2671,653650000,0.2053687569,0.20543365
2672,653650000,0.2053687569,0.2054365831
2673,653650000,0.2053687569,0.2054385144
2674,653650000,0.2053687569,0.2054407463
2675,653650000,0.2053687569,0.2054407979
2676,653650000,0.2053687569,0.2054418346
2677,653650000,0.2053687569,0.205447774
2678,653650000,0.2053687569,0.2054511012
2679,653650000,0.2053687569,0.2054533688
2680,653650000,0.2053687569,0.2054568299
2681,653650000,0.2053687569,0.2054590577
2682,653650000,0.2053700794,0.2054017509
2683,653650000,0.2053700794,0.2054047929
2684,653650000,0.2053700794,0.2054048423
2685,653650000,0.2053700794,0.2054076824
2686,653650000,0.2053700794,0.2054106505
2687,653650000,0.2053700794,0.2054107006
2688,653650000,0.2053700794,0.2054141323
2689,653650000,0.2053700794,0.2054276887
2690,653650000,0.2053700794,0.20543365
2691,653650000,0.2053700794,0.2054365831
2692,653650000,0.2053700794,0.2054385144
2693,653650000,0.2053700794,0.2054407463
2694,653650000,0.2053700794,0.2054407979
2695,653650000,0.2053700794,0.2054418346
2696,653650000,0.2053700794,0.205447774
2697,653650000,0.2053700794,0.2054511012
2698,653650000,0.2053700794,0.2054568299
2699,653650000,0.2053700794,0.2054590577
2700,653650000,0.2053740805,0.2054017509
2701,653650000,0.2053740805,0.2054047929
2702,653650000,0.2053740805,0.2054048423
2703,653650000,0.2053740805,0.2054076824
2704,653650000,0.2053740805,0.2054106505
2705,653650000,0.2053740805,0.2054107006
2706,653650000,0.2053740805,0.2054276887
2707,653650000,0.2053740805,0.20543365
2708,653650000,0.2053740805,0.2054365831
2709,653650000,0.2053740805,0.2054385144
2710,653650000,0.2053740805,0.2054407463
2711,653650000,0.2053740805,0.2054407979
2712,653650000,0.2053740805,0.2054418346
2713,653650000,0.2053740805,0.205447774
2714,653650000,0.2053740805,0.2054511012
2715,653650000,0.2053740805,0.2054533688
2716,653650000,0.2053740805,0.2054568299
2717,653650000,0.2053740805,0.2054590577
2718,653650000,0.2054017509,0.2054041083
2719,653650000,0.2054017509,0.2054060253
2720,653650000,0.2054041083,0.2054047929
2721,653650000,0.2054041083,0.2054048423
2722,653650000,0.2054041083,0.2054076824
2723,653650000,0.2054041083,0.2054106505
2724,653650000,0.2054041083,0.2054107006
2725,653650000,0.2054041083,0.2054141323
2726,653650000,0.2054041083,0.2054172801
2727,653650000,0.2054041083,0.2054200452
2728,653650000,0.2054041083,0.2054231229
2729,653650000,0.2054041083,0.2054276887
2730,653650000,0.2054041083,0.20543365
2731,653650000,0.2054041083,0.2054365831
2732,653650000,0.2054041083,0.2054385144
2733,653650000,0.2054041083,0.2054407463
2734,653650000,0.2054041083,0.2054407979
2735,653650000,0.2054041083,0.2054418346
