,conf,i,j,out
1627,10,141,149,0.002040532682099
1628,10,397,407,0.001843640707616
1629,10,1347,1375,0.002772085995870
1630,10,2373,2396,0.001815789991860
1631,10,780,805,0.001990108275640
1632,10,988,1027,0.002227378906210
1633,10,2003,2028,0.002925583635100
1634,10,1004,1033,0.002058408952080
1635,10,2171,2195,0.002219682873190
1636,10,2681,2687,0.002777321739270
1637,10,493,501,0.001972650707216
1638,10,1416,1444,0.002081191023567
1639,10,1231,1236,0.002053834638360
1640,10,298,310,0.001880598858600
1641,10,377,393,0.001968203195108
1642,10,380,395,0.002248909600543
1643,10,1014,1033,0.001925170884820
1644,10,253,267,0.002653507671310
1645,10,173,189,0.001854291186360
1646,10,1290,1303,0.001546317108310
1647,10,3085,3086,0.001461794584090
1648,10,2693,2704,0.003567361142480
1649,10,825,838,0.002125887502150
1650,10,1378,1395,0.002076526330940
1651,10,10,12,0.001969845402140
1652,10,94,97,0.001736141552934
1653,10,114,118,0.002037269563954
1654,10,1635,1662,0.002326741642110
1655,10,1430,1467,0.003967372515600
1656,10,1147,1184,0.004184762656600
1657,10,1168,1210,0.002271080023580
1658,10,1370,1408,0.002295113713150
1659,10,592,617,0.002278504661170
1660,10,591,617,0.002278116327100
1661,10,3000,3007,0.002589192829880
1662,10,778,804,0.002776289801090
1663,10,1749,1758,0.001913708592370
1664,10,199,203,0.002352345684406
1665,10,570,587,0.002148573937377
1666,10,2220,2237,0.002851087206450
1667,10,728,756,0.003449444442150
1668,10,573,580,0.002397944928994
1669,10,1814,1852,0.001531868044250
1670,10,271,282,0.002026285498943
1671,10,903,926,0.002981632674810
1672,10,567,584,0.003115139067186
1673,10,1903,1933,0.005941295148600
1674,10,265,281,0.002733344042820
1675,10,2859,2870,0.002815147503690
1676,11,200,203,0.001016145828820
1677,11,188,189,0.001370325006760
1678,11,103,106,0.002334721546321
1679,11,208,209,0.003238993160390
1680,11,104,106,0.004056638441830
1681,11,221,225,0.002630599068820
1682,11,211,214,0.001930951202510
1683,12,215,218,0.002413085451420
1684,12,821,829,0.000906616408264
1685,12,1059,1062,0.002806100253740
1686,12,514,515,0.001034113347080
1687,12,564,566,0.000706933543343
1688,12,664,665,0.001588474558470
1689,12,142,147,0.002453204902239
1690,12,1041,1048,0.002847980341820
1691,12,411,413,0.001817428559580
1692,12,558,563,0.001867820667820
1693,12,357,360,0.002573558638380
1694,12,433,440,0.002206813530690
1695,12,592,602,0.003383247337460
1696,12,1182,1187,0.001487407516610
1697,12,497,516,0.001894163179690
1698,12,757,771,0.003161528974820
1699,12,285,289,0.001924301094301
1700,12,381,384,0.002854061795760
1701,12,1174,1178,0.001911444757180
1702,12,1073,1082,0.001950156587560
1703,12,1201,1203,0.002045449612510
1704,12,1204,1206,0.002160971837690
1705,12,242,244,0.002982316862715
1706,12,903,913,0.004239763535370
1707,12,1189,1190,0.000947027479945
1708,12,736,753,0.003761801716490
1709,12,1121,1129,0.001781591511860
1710,12,144,150,0.004157188606020
1711,12,1130,1131,0.002470159492650
1712,12,283,300,0.002062696983498
1713,12,574,581,0.002412385954350
1714,12,152,163,0.004270957585910
1715,12,492,509,0.003328985729750
1716,12,235,243,0.002599069654976
1717,12,530,540,0.001217462709750
1718,12,874,882,0.001981075450520
1719,12,543,551,0.000939643565060
1720,12,429,435,0.002796023744740
1721,12,912,929,0.004459209608300
1722,12,1076,1090,0.001893500965720
1723,12,1156,1161,0.002231241142550
1724,12,1064,1078,0.002081452254380
1725,12,844,860,0.003609446670080
1726,12,487,503,0.002193362442350
1727,12,761,781,0.003909754740680
1728,17,1288,1294,0.001994535049116
1729,17,673,703,0.001213043817640
1730,17,1539,1572,0.001334574276370
1731,17,781,789,0.001300999526230
1732,17,1637,1656,0.005976866291440
1733,17,1770,1775,0.004745339843350
1734,17,989,1023,0.001880828771160
1735,17,379,380,0.001804334001920
1736,17,860,892,0.002224371675040
1737,17,1354,1390,0.001898803902818
1738,17,1001,1007,0.001460829505080
1739,17,1621,1622,0.002539218115950
1740,17,716,741,0.002104479719880
1741,17,549,556,0.001763920999275
1742,17,1444,1479,0.002633280124100
1743,17,345,346,0.001718986087149
1744,17,190,193,0.002111236602212
1745,17,92,102,0.001759862852852
1746,17,537,538,0.001777868614950
1747,17,404,430,0.001924020354635
1748,17,322,354,0.001631326722414
1749,17,1763,1771,0.004643057290190
1750,17,458,479,0.002461087329115
1751,17,1153,1204,0.002311648040630
1752,17,713,739,0.002251578258520
1753,17,1566,1574,0.002312087896690
1754,17,984,999,0.002369235072120
1755,17,862,895,0.002230393300210
1756,17,440,461,0.002082222763097
1757,17,1867,1904,0.003397653543680
1758,17,1550,1592,0.002384179053360
1759,17,2272,2275,0.004842030617740
1760,17,1890,1902,0.001416160396040
1761,17,1818,1830,0.006345914676740
1762,17,1645,1666,0.006013332070690
1763,17,1561,1607,0.002576209350810
1764,17,1195,1231,0.002070807747166
1765,17,424,443,0.002192522790611
1766,17,460,481,0.002309225145980
1767,17,1938,1960,0.002984217169220
1768,17,1922,1949,0.002676130282610
1769,17,1872,1902,0.000311956811849
1770,17,1546,1552,0.000723842838723
1771,18,63,68,0.001690476613046
1772,18,51,54,0.001721592699881
1773,18,16,17,0.001761154707543
1774,18,82,83,0.001706477818971
1775,18,229,230,0.000567108644362
1776,18,149,152,0.002763116496170
1777,18,200,201,0.000878678117035
1778,18,231,232,0.000629385805099
1779,18,198,199,0.000745835348417
1780,20,27,28,0.001901405602103
1781,22,119,120,0.001248545964140
1782,22,91,92,0.001025018451670
1783,22,48,49,0.002495839886760
1784,33,369,385,0.003090664192560
1785,33,362,375,0.002982744945610
1786,33,83,85,0.001556708654960
1787,33,1160,1173,0.001977287710830
1788,33,1190,1196,0.002414413004470
1789,33,956,975,0.002262135265190
1790,33,1140,1144,0.001888076945280
1791,33,1197,1202,0.001879341028210
1792,33,297,313,0.003166224945420
1793,33,449,465,0.001896880693525
1794,33,245,264,0.001746473063124
1795,33,500,517,0.001939379797092
1796,33,210,225,0.003048817927230
1797,33,293,307,0.003024917112500
1798,33,442,460,0.001959726850068
1799,33,719,735,0.001737018563197
1800,33,87,88,0.001799775812210
1801,33,952,970,0.002368044297450
1802,33,59,63,0.002904139634761
1803,33,774,802,0.002002938552979
1804,33,71,72,0.001713371718860
1805,33,57,61,0.002807668026319
1806,33,238,242,0.001814109046979
1807,33,439,461,0.001969312026639
1808,33,1042,1046,0.002770549006130
1809,33,861,876,0.003549047124870
1810,33,890,897,0.002052027337640
1811,33,833,863,0.001971449435319
1812,33,256,271,0.003884763910940
1813,33,1108,1114,0.004007503793970
1814,33,260,278,0.004036913706940
1815,33,1063,1065,0.004699431874250
1816,33,715,731,0.001842063691123
1817,33,296,310,0.003019952939420
1818,33,853,872,0.003425602296540
1819,33,216,231,0.003136582714280
1820,33,493,498,0.001858705407565
1821,33,308,334,0.001968808759667
1822,33,377,410,0.001973184928325
1823,33,915,931,0.002468947960580
1824,33,1150,1161,0.002166755623730
1825,33,254,269,0.003628402339570
1826,33,757,780,0.002056844555245
1827,33,946,966,0.002678832820900
1828,33,1047,1051,0.004146908910400
1829,33,372,388,0.003260827086030
1830,33,1222,1226,0.001706357156870
1831,33,1174,1183,0.002098196429840
1832,33,185,195,0.003622460620240
1833,33,939,962,0.002757411119470
1834,33,1048,1053,0.004251001179600
1835,34,342,343,0.001483181870600
1836,34,211,213,0.001906635006045
1837,34,27,28,0.001503914439170
1838,34,69,70,0.003306248584200
1839,34,7,8,0.002347854993932
1840,34,38,39,0.001582473984300
1841,34,40,41,0.002494475904890
1842,34,15,16,0.001391014979710
1843,34,22,23,0.002322720381098
1844,40,21,22,0.002183881756072
1845,41,1316,1324,0.000885956690199
1846,41,1311,1317,0.000942697618616
1847,41,3051,3056,0.001458130369990
1848,41,2834,2845,0.001295494512030
1849,41,355,358,0.001615770896995
1850,41,359,363,0.001602489724252
1851,41,305,307,0.001581515927068
1852,41,1212,1265,0.001663838090360
1853,41,1211,1265,0.001670921803310
1854,41,1385,1448,0.001702760513480
1855,41,1034,1079,0.002007829165880
1856,41,256,258,0.001882800942692
1857,41,1637,1643,0.001851961869276
1858,41,1074,1115,0.001978556710660
1859,41,2079,2090,0.001975197554480
1860,41,217,218,0.001770213691251
1861,41,1801,1802,0.002033791428223
1862,41,1513,1569,0.002543104456160
1863,41,1872,1886,0.001991630965440
1864,41,1952,1955,0.001827603965933
1865,41,1108,1158,0.002060378893310
1866,41,1990,2004,0.002486116803880
1867,41,2989,3006,0.002079389253690
1868,41,2386,2393,0.002475912557740
1869,41,1286,1368,0.002333442097030
1870,41,3108,3109,0.002279958334500
1871,41,230,236,0.001870176949953
1872,41,1511,1565,0.002415097210500
1873,41,1269,1343,0.002277399648940
1874,41,1322,1414,0.002397209209640
1875,41,1146,1190,0.002123133968136
1876,41,264,271,0.001809666428016
1877,41,252,259,0.002059300527404
1878,41,991,1026,0.002000846936008
1879,41,268,269,0.001959063886012
1880,41,1067,1122,0.002434512998700
1881,41,1067,1123,0.002434555053730
1882,41,238,246,0.001791639175370
1883,41,2426,2427,0.001804460300770
1884,41,365,372,0.002248898100306
1885,41,1019,1065,0.002066614771491
1886,41,257,262,0.001884121383308
1887,41,1106,1164,0.002223821926030
1888,41,1846,1847,0.002047660507610
1889,41,1264,1346,0.002441956347090
1890,41,2098,2112,0.002005878693700
1891,41,1814,1821,0.001963620903891
1892,41,980,1027,0.002451953328639
1893,41,3138,3142,0.002215131339480
1894,41,331,346,0.002252821780869
1895,41,1841,1845,0.002376203252227
1896,41,1510,1565,0.002414982880850
1897,41,1018,1071,0.002242366908157
1898,41,244,245,0.001917607532924
1899,41,392,415,0.002295416861960
1900,41,2408,2418,0.002929718892690
1901,41,2088,2107,0.002176347137130
1902,41,1864,1867,0.002191296322801
1903,41,2529,2543,0.002960800015860
1904,41,2709,2740,0.002264877702670
1905,41,273,279,0.002074473165535
1906,41,2073,2089,0.002369570248780
1907,41,1134,1184,0.002236175634557
1908,41,2074,2092,0.002515318441600
1909,43,5,6,0.001945743070641
1910,43,23,24,0.002962089905200
1911,47,1057,1066,0.001933141278870
1912,47,716,734,0.002120288618370
1913,47,526,539,0.001848368585450
1914,47,1148,1159,0.001742740427320
1915,47,774,784,0.002820372744990
1916,47,783,796,0.002042265592220
1917,47,1193,1198,0.002375948885290
1918,47,1187,1194,0.002072305755460
1919,47,1186,1192,0.001698298133170
1920,47,629,636,0.002656956054170
1921,47,323,360,0.001830444927598
1922,47,186,198,0.001999250358933
1923,47,161,173,0.001917504159461
1924,47,336,378,0.002041431482730
1925,47,1086,1092,0.002509163997230
1926,47,544,558,0.002630616519380
1927,47,153,164,0.001739488449752
1928,47,646,665,0.001944684892430
1929,47,795,806,0.001970592516530
1930,47,62,65,0.001961523653075
1931,47,986,989,0.002418797060390
1932,47,236,246,0.002181191500492
1933,47,178,190,0.001976739257048
1934,47,1202,1214,0.002657616588860
1935,47,66,76,0.002028447141707
1936,47,104,113,0.002841301334960
1937,47,79,89,0.002133856628078
1938,47,322,359,0.001991847761730
1939,47,1024,1032,0.002409328417860
1940,47,564,580,0.002319392035034
1941,1,38,39,0.002087969221683
1942,3,2473,2482,0.000771735498962
1943,3,1676,1688,0.003750144736710
1944,3,2022,2042,0.000374703767479
1945,3,1128,1139,0.000384322264136
1946,3,1620,1644,0.001563946307060
1947,3,1408,1430,0.002260824061620
1948,3,391,398,0.000705263271677
1949,3,2143,2158,0.000626990406844
1950,3,956,969,0.003923081917420
1951,3,2470,2478,0.000462109927025
1952,3,2400,2417,0.003846339803170
1953,3,606,631,0.002899536194640
1954,3,1400,1415,0.003635173589250
1955,3,2362,2378,0.000721801371848
1956,3,2660,2679,0.003325693048500
1957,3,1124,1145,0.000033960603022
1958,3,1461,1480,0.000062766894280
1959,3,594,627,0.003721036802080
1960,3,1706,1728,0.000050511157132
1961,3,641,676,0.002947466728830
1962,3,474,491,0.000564306181799
1963,3,2528,2535,0.004306266962320
1964,3,634,671,0.003756844105530
1965,3,2508,2518,0.003498810127070
1966,3,26,29,0.002780399355383
1967,3,2183,2198,0.003764272098910
1968,3,1933,1958,0.003151680924370
1969,3,2196,2213,0.000667562082104
1970,3,1928,1944,0.002377160447630
1971,3,2031,2055,0.003921944690820
1972,3,2198,2212,0.002480346080280
1973,3,553,578,0.002393632889660
1974,3,1852,1889,0.004402262588620
1975,3,545,559,0.001920314657969
1976,3,1968,1996,0.004003351134860
1977,3,793,825,0.001801537199700
1978,3,1643,1669,0.003115604641960
1979,3,469,478,0.002095926267509
1980,3,895,931,0.003108730695430
1981,3,329,347,0.004661440624780
1982,3,333,344,0.002432234338467
1983,3,579,590,0.002150398846860
1984,3,2305,2335,0.003615982417820
1985,3,316,325,0.004019474128430
1986,3,497,507,0.002292084692203
1987,3,2583,2590,0.003562258754980
1988,3,628,651,0.002345568711440
1989,3,1459,1478,0.002523551721360
1990,3,1821,1859,0.002785782532970
1991,3,447,460,0.002446996311649
1992,3,2132,2145,0.003363331897530
1993,3,1741,1777,0.001511839830860
1994,3,2368,2390,0.004375271309760
1995,3,2266,2294,0.000069006845905
1996,3,1096,1134,0.004634652907820
1997,3,1336,1358,0.003879665906380
1998,3,2798,2803,0.000196901754707
1999,3,1676,1695,0.002680212165180
2000,3,440,451,0.002625790398430
2001,3,756,788,0.001922870775060
2002,3,1783,1820,0.003533045070970
2003,3,888,904,0.002551435474170
2004,3,914,934,0.002810939820070
2005,3,588,610,0.002319523298500
2006,3,230,234,0.002514003410611
2007,3,940,952,0.004865448232160
2008,3,2290,2306,0.004565407566190
2009,3,2374,2388,0.000229164851842
2010,3,1298,1323,0.002829227838210
2011,3,2819,2827,0.002017460939420
2012,3,2076,2105,0.000458007441637
2013,3,1164,1187,0.003978448158410
2014,3,2329,2340,0.001013054372490
2015,3,2150,2176,0.002855431341770
2016,3,1554,1572,0.002698102303240
2017,3,1684,1697,0.000083170640134
2018,3,367,384,0.003089052562690
2019,3,1634,1655,0.004096127272040
2020,3,2613,2629,0.002805847324760
2021,3,422,432,0.004552383629420
2022,3,1830,1875,0.003739887990100
2023,3,449,462,0.004941395789080
2024,3,1436,1458,0.002143513329090
2025,3,125,129,0.002096749057411
2026,3,429,444,0.003569154728410
2027,3,2227,2250,0.000022627370271
2028,3,407,419,0.002037516684910
2029,3,1952,1988,0.003362841128250
2030,3,1386,1426,0.003512538839590
2031,3,356,366,0.002818451988370
2032,3,320,327,0.002778372435980
2033,3,446,459,0.002112618861380
2034,3,582,607,0.003240767070430
2035,3,1710,1743,0.003399053963510
2036,3,1806,1828,0.000626094885818
2037,3,205,209,0.002416580711813
2038,3,1386,1418,0.001115629589310
2039,3,1604,1625,0.002543166477600
2040,3,1348,1394,0.002991264079080
2041,3,515,546,0.002478766360970
2042,3,467,477,0.002645817853330
2043,3,1872,1909,0.003014437232260
2044,3,386,399,0.002571065533878
2045,3,468,479,0.004952543378630
2046,3,1520,1543,0.001622518840920
2047,3,1211,1227,0.002718313720630
2048,3,187,199,0.002501070243553
2049,3,587,615,0.003897539855740
2050,3,650,678,0.002631838233577
2051,3,410,425,0.005471360685000
2052,4,252,256,0.002423274221900
2053,4,319,331,0.002501821367242
2054,4,406,412,0.003795499094990
2055,4,348,356,0.002414261593201
2056,4,291,302,0.003893049022260
2057,4,266,283,0.003233062106730
2058,4,189,195,0.003163474383880
2059,4,379,386,0.005125291930420
2060,4,449,451,0.003510334293260
2061,5,77,82,0.002376991717360
2062,7,63,64,0.003429967137330
2063,7,43,44,0.002609334648730
2064,8,1199,1208,0.002563498534540
2065,8,1224,1244,0.001965496530050
2066,8,1195,1206,0.002572749622780
2067,8,249,263,0.001726430595832
2068,8,801,837,0.002001630559233
2069,8,1176,1191,0.002700137389440
2070,8,92,96,0.002639317659269
2071,8,1472,1503,0.001515937268110
2072,8,124,126,0.002032474396159
2073,8,109,110,0.001853852292001
2074,8,1127,1139,0.002251873645450
2075,8,582,593,0.002741627612060
2076,8,513,536,0.000426494745754
2077,8,498,543,0.002324294423728
2078,8,1100,1121,0.002965844393530
2079,8,1748,1780,0.002151797417020
2080,8,917,931,0.001709852049260
2081,8,377,417,0.004054758226050
2082,8,1202,1229,0.002838352457470
2083,8,1656,1704,0.002186750960550
2084,8,1536,1586,0.002689723438310
2085,8,213,221,0.002295943224791
2086,8,2434,2465,0.003054266036670
2087,8,329,349,0.002083088480635
2088,8,2399,2427,0.002801335455570
2089,8,665,695,0.000863698511202
2090,8,932,943,0.002868391090684
2091,8,93,96,0.002041644395921
2092,8,657,677,0.000145240685553
2093,8,617,630,0.000474179474261
2094,8,121,122,0.002202293276529
2095,8,149,160,0.001759497562639
2096,8,769,775,0.002256460790751
2097,8,1925,1948,0.001726048404720
2098,8,1364,1421,0.000983214447193
2099,8,1364,1422,0.000982962886284
2100,8,791,833,0.001940316836950
2101,8,93,97,0.002054621463630
2102,8,1,5,0.002636567604990
2103,8,1071,1081,0.003168869306450
2104,8,1466,1502,0.003782381644090
2105,8,2620,2662,0.003999341932480
2106,8,235,239,0.002605810287865
2107,8,843,885,0.003440409361450
2108,8,1413,1436,0.000727607147714
2109,8,543,550,0.002496660427683
2110,8,1042,1060,0.003190238745850
2111,8,503,553,0.003699057049330
2112,8,1032,1037,0.002280337913872
2113,8,243,264,0.002492070955884
2114,8,1038,1059,0.003890210308362
2115,8,1825,1831,0.001225806665770
2116,10,2007,2039,0.005049514147010
2117,10,94,96,0.002005547805754
2118,10,2940,2951,0.005860418016100
2119,10,2010,2046,0.005128636765470
2120,10,71,79,0.001973981502366
2121,10,1149,1169,0.001850697985271
2122,10,886,899,0.002183549807021
2123,10,1422,1446,0.001868006431015
2124,10,2354,2364,0.002097757045090
2125,10,1292,1316,0.002750054700910
2126,10,215,226,0.001954854974997
2127,10,57,62,0.002290168429124
2128,10,759,772,0.002573411274051
2129,10,64,67,0.002514254275662
2130,10,2295,2313,0.002646270051850
2131,10,1085,1118,0.002228420077400
2132,10,972,987,0.002519359636035
2133,10,254,270,0.002243129582710
2134,10,878,895,0.002747369714890
2135,10,135,142,0.002297809569975
2136,10,833,867,0.002622998993900
2137,10,2427,2447,0.003035408664710
2138,10,358,364,0.002626806090380
2139,10,1089,1115,0.002449601657970
2140,10,1194,1227,0.002360338166310
2141,10,1364,1396,0.001991928766330
2142,10,627,642,0.002343675321623
2143,10,718,737,0.002793837790538
2144,10,140,143,0.002830251220424
2145,10,779,802,0.002768754104530
2146,10,21,25,0.002363493825973
2147,10,2342,2358,0.002639725024100
2148,10,1315,1348,0.000897261111224
2149,10,1312,1337,0.001635037002990
2150,10,1032,1064,0.002386296538822
2151,10,159,163,0.002407907118571
2152,10,2607,2624,0.003405720740990
2153,10,481,495,0.002855937336410
2154,10,1262,1279,0.002834304354443
2155,10,1178,1212,0.003260459908040
2156,12,60,62,0.002115667532080
2157,12,31,33,0.002536114209083
2158,12,422,432,0.002661268853470
2159,12,505,523,0.001609590159550
2160,12,189,193,0.002513020115861
2161,12,450,458,0.003388055693420
2162,12,78,84,0.002777638013625
2163,12,32,34,0.002869962173131
2164,12,77,81,0.002630297039127
2165,12,216,220,0.003345688919406
2166,12,141,147,0.002451428818172
2167,12,197,207,0.003037602701953
2168,15,12,13,0.001320807878500
2169,15,75,76,0.003764709904420
2170,17,1060,1095,0.002735434358260
2171,17,653,685,0.002101917235270
2172,17,1322,1339,0.004541232805130
2173,17,1549,1584,0.002518751723580
2174,17,1783,1790,0.002246160138460
2175,17,1697,1705,0.003135641249780
2176,17,734,760,0.002607399039102
2177,17,1668,1683,0.004930210461100
2178,17,637,674,0.002106786113310
2179,17,323,355,0.003632662481535
2180,17,735,759,0.002461753478140
2181,17,1077,1121,0.003167498473450
2182,17,1149,1202,0.002358960748750
2183,17,2154,2159,0.003516748801660
2184,17,245,255,0.002091063134957
2185,17,1238,1278,0.004150685500150
2186,17,2285,2287,0.004165072432400
2187,17,1331,1342,0.004695975934450
2188,17,1898,1903,0.001840594026160
2189,17,1789,1806,0.003590324427360
2190,17,2177,2181,0.004878073992170
2191,17,1080,1122,0.002155658234430
2192,17,1216,1254,0.003215886640160
2193,17,818,846,0.002201884773904
2194,17,1945,1966,0.002709473637100
2195,17,1785,1804,0.002416680109450
2196,17,915,951,0.002182654812980
2197,17,1781,1787,0.002186744077624
2198,17,1215,1253,0.003110837373370
2199,17,1462,1471,0.001571829445590
2200,17,2085,2103,0.003164021561390
2201,17,1363,1405,0.003472663005640
2202,17,621,662,0.002558232468612
2203,17,1671,1691,0.005049870226530
2204,17,2109,2122,0.004113690922340
2205,17,1106,1115,0.002596648178990
2206,17,2317,2318,0.001988622917070
2207,17,2082,2087,0.002697853792230
2208,17,2169,2183,0.006841107038400
2209,17,2039,2070,0.002232130793070
2210,17,2171,2184,0.006927792784610
2211,17,1128,1135,0.001786922958080
2212,17,1449,1490,0.002294910905380
2213,17,1455,1458,0.002493756203260
2214,17,1899,1939,0.003911953281840
2215,17,805,811,0.000315093458899
2216,17,805,812,0.001361906140710
2217,17,1246,1249,0.003092782264060
2218,17,1013,1024,0.002336742708600
2219,17,1256,1259,0.003655661678910
2220,17,405,408,0.001972314359662
2221,17,1590,1597,0.002937302610720
2222,17,2276,2277,0.002289109639070
2223,17,1692,1718,0.006228893000060
2224,17,1679,1680,0.003596498458230
2225,17,412,422,0.001901434135683
2226,17,627,652,0.003304339270300
2227,17,1219,1262,0.002760507997560
2228,17,534,545,0.002944813242450
2229,17,768,804,0.003311440525470
2230,17,466,482,0.002697107755620
2231,17,1917,1948,0.003687125897170
2232,17,1595,1603,0.002589670744440
2233,17,1479,1497,0.002970970689170
2234,17,1685,1687,0.003623261864150
2235,17,1498,1527,0.002064628088880
2236,17,2024,2032,0.002866788629640
2237,17,1235,1237,0.003044715779510
2238,17,1488,1522,0.002114474666620
2239,18,213,216,0.000689204950626
2240,18,217,220,0.000733325849320
2241,18,210,212,0.002865397800770
2242,18,183,185,0.003696081937260
2243,18,42,44,0.002488459198683
2244,18,58,60,0.002576962416939
2245,18,41,45,0.002584493879150
2246,18,89,91,0.002511685998719
2247,18,130,132,0.002136427462526
2248,18,90,92,0.002470901551285
2249,18,57,61,0.002677559658872
2250,20,45,47,0.002919150747040
2251,20,67,68,0.000227866638974
2252,22,46,47,0.002857070447050
2253,28,504,506,0.002103612190610
2254,28,503,505,0.001870681820720
2255,28,472,474,0.000170943642365
2256,28,256,263,0.005541678232790
2257,33,938,958,0.002817727968420
2258,33,766,800,0.002124508418176
2259,33,302,329,0.002045745774686
2260,33,348,373,0.002303916438090
2261,33,817,844,0.002441901332090
2262,33,371,407,0.002181483737924
2263,33,357,381,0.002208199043687
2264,33,751,773,0.002170336794018
2265,33,560,580,0.002472468256830
2266,33,286,316,0.002409091994354
2267,33,291,323,0.002311284681342
2268,33,713,725,0.002078879727508
2269,33,428,453,0.002414011037624
2270,33,563,584,0.002376740730808
2271,33,894,918,0.002984835960750
2272,33,821,850,0.002345145514110
2273,33,422,448,0.002509273022059
2274,33,971,974,0.001941512666730
2275,33,712,722,0.002273290119367
2276,33,360,393,0.002533753961200
2277,33,911,930,0.002574937199300
2278,33,761,787,0.002457036361939
2279,33,513,538,0.002599706332552
2280,33,889,914,0.003113783050180
2281,33,935,953,0.002954990035570
2282,33,882,908,0.003285404834530
2283,33,976,978,0.002042835566150
2284,33,544,562,0.002639482381981
2285,33,932,949,0.003221107414470
2286,33,758,782,0.002562414514643
2287,33,905,925,0.002871133452550
2288,33,358,386,0.002636356453399
2289,33,927,943,0.003615297426410
2290,34,297,298,0.001660583511850
2291,34,328,329,0.001796250999890
2292,34,3,4,0.002310321964372
2293,34,50,51,0.002300654311090
2294,34,35,36,0.002731151508650
2295,34,11,12,0.002309034814021
2296,34,277,278,0.001920733848500
2297,34,59,61,0.002290425196350
2298,34,108,110,0.002156111364106
2299,34,5,6,0.002448779803427
2300,34,109,111,0.002487584237641
2301,34,24,25,0.001925381764280
2302,34,83,84,0.002424370326157
2303,34,234,236,0.002440371794360
2304,34,66,67,0.002442099096180
2305,34,62,63,0.002603838722460
2306,34,1,2,0.002627982957716
2307,34,193,194,0.002625015589777
2308,34,95,96,0.002466097203448
2309,34,164,165,0.002898734670810
2310,34,17,18,0.002556029359114
2311,34,56,57,0.002797027876350
2312,34,113,114,0.002658114324386
2313,34,177,183,0.002875575826810
2314,34,142,144,0.003105858158530
2315,34,98,99,0.002614719935655
2316,34,9,10,0.002701266560520
2317,34,62,64,0.002263076198830
2318,34,79,80,0.002538755260871
2319,34,43,44,0.002952860024381
2320,34,170,172,0.002772552921813
2321,35,31,32,0.002631886212280
2322,35,27,28,0.002821713815420
2323,35,21,23,0.003125426425110
2324,35,26,29,0.003095171939000
2325,40,18,20,0.002246982920355
2326,40,89,90,0.002334501447137
2327,40,198,201,0.002116846431100
2328,40,112,113,0.002297807526797
2329,40,195,196,0.002274454376560
2330,40,87,88,0.002365159968685
2331,40,155,160,0.002346200146480
2332,40,149,152,0.002474889110310
2333,40,104,107,0.002447994867161
2334,40,96,101,0.002653699950924
2335,40,37,39,0.002593041290043
2336,40,32,33,0.002548628437167
2337,41,241,247,0.001505265616531
2338,41,216,218,0.001475243449470
2339,41,303,304,0.001590432417863
2340,41,2893,2936,0.002551000387550
2341,41,292,308,0.001832508509827
2342,41,2036,2048,0.002336197817910
2343,41,310,313,0.002254784844663
2344,41,255,265,0.002014434868509
2345,41,317,334,0.002484481685493
2346,41,2155,2166,0.002731758655820
2347,41,2886,2925,0.003175827448360
2348,41,343,344,0.002521954815046
2349,41,333,366,0.002264985329164
2350,41,295,302,0.002274750810361
2351,41,229,239,0.001991623922303
2352,41,1142,1158,0.002560524055240
2353,41,348,382,0.002367317366648
2354,41,1131,1185,0.002401795685973
2355,41,1966,1975,0.002726374033970
2356,41,290,297,0.002514489852554
2357,41,1105,1112,0.002488886852869
2358,41,2829,2852,0.002524966470910
2359,41,2047,2064,0.002437661718710
2360,41,2164,2183,0.002433847223860
2361,41,408,423,0.002734546872673
2362,41,1312,1353,0.002566670673580
2363,41,2825,2842,0.003228532893150
2364,41,475,494,0.002426974345023
2365,41,478,496,0.002449226218822
2366,41,320,364,0.001950054258560
2367,41,1054,1112,0.002502793859865
2368,41,369,399,0.002604863501934
2369,41,292,309,0.007360993933270
2370,41,1181,1209,0.002532518721032
2371,41,1979,1991,0.002694236913743
2372,41,1046,1065,0.002539105845800
2373,41,407,428,0.002396167217240
2374,41,354,374,0.002751942689573
2375,41,2042,2061,0.002648882219200
2376,41,2479,2513,0.002339658906310
2377,47,449,470,0.002778051918430
2378,47,623,634,0.002912723311130
2379,47,187,199,0.002173660543892
2380,47,379,394,0.002444085271904
2381,47,311,324,0.002539684467657
2382,47,159,169,0.002211156076288
2383,47,8,14,0.002440663960191
2384,47,934,940,0.002577075813270
2385,47,150,166,0.003177028566033
2386,47,61,68,0.002651855773720
2387,47,984,990,0.002768329330290
2388,47,11,15,0.008733787210520
2389,47,1283,1289,0.002661652404680
2390,47,29,38,0.002557889455726
2391,47,957,962,0.002445716643700
2392,47,1,2,0.002590341417817
2393,47,191,205,0.003160172250660
2394,1,128,129,0.003810173117890
2395,1,130,131,0.004448510456650
2396,3,2327,2344,0.000933385837253
2397,3,1622,1653,0.001091037383860
2398,3,299,311,0.004641397006620
2399,3,1680,1693,0.004399941403410
2400,3,2853,2863,0.004341124032210
2401,3,1732,1749,0.004335966513610
2402,3,2701,2722,0.005068197452180
2403,3,2495,2530,0.001740229116690
2404,3,406,416,0.001725669216810
2405,3,2733,2749,0.004549365176310
2406,3,1950,1981,0.001558967047310
2407,3,1196,1226,0.005074977018860
2408,3,2284,2309,0.002525741538020
2409,3,1249,1258,0.007170570349490
2410,3,2065,2092,0.006558988434620
2411,3,2887,2894,0.002508968483020
