,conf,i,j,out
1546,9,1991,2006,0.003198313780460
1547,9,9010,9028,0.002756673395580
1548,9,707,723,0.002056702759943
1549,9,1030,1036,0.001572353727100
1550,9,501,510,0.002307838549004
1551,9,8713,8757,0.003955268405670
1552,9,5159,5193,0.002396968115000
1553,9,4543,4621,0.000828158223302
1554,9,4125,4162,0.001166035468700
1555,9,2337,2384,0.001598371920670
1556,9,2131,2192,0.003548425275590
1557,9,6539,6595,0.000495449532626
1558,9,3943,4011,0.001501377162340
1559,9,478,495,0.001570171198200
1560,9,600,624,0.002743354479020
1561,9,4327,4396,0.001350340118562
1562,9,4055,4121,0.000295556761415
1563,9,5333,5393,0.004030210741120
1564,9,2026,2055,0.001430274241220
1565,9,434,447,0.003170648164350
1566,9,2190,2235,0.001307760595940
1567,9,3471,3518,0.002860361647050
1568,9,2081,2111,0.003759268372520
1569,9,4919,5020,0.001793201931660
1570,9,3645,3715,0.003486608516060
1571,9,4691,4767,0.002945383093580
1572,9,3484,3522,0.003552638500810
1573,9,2245,2250,0.001920579515779
1574,9,7811,7869,0.003518462123180
1575,9,804,820,0.002308227512720
1576,9,1757,1798,0.004160801459770
1577,9,4532,4619,0.002439175403109
1578,9,6789,6841,0.001054743965490
1579,9,521,538,0.001036720382994
1580,9,585,610,0.001763245185407
1581,9,4678,4783,0.002416843390270
1582,9,4444,4529,0.003808224386560
1583,9,8964,8980,0.003506745615720
1584,9,1321,1379,0.001507368308950
1585,9,3880,3930,0.002186088342489
1586,9,912,955,0.002861927237300
1587,9,5857,5958,0.000765815776279
1588,9,8516,8550,0.003658332863020
1589,9,1640,1680,0.003365318230990
1590,9,4628,4704,0.000741521120137
1591,9,6887,6935,0.001780111651440
1592,9,6531,6636,0.004442725290250
1593,9,3426,3472,0.003086356945188
1594,9,8452,8498,0.002381540478830
1595,9,1112,1142,0.002303698599243
1596,9,6736,6791,0.003363010514970
1597,9,5640,5728,0.003454481688440
1598,9,2927,2929,0.002734393041280
1599,10,962,969,0.002839423404610
1600,10,1130,1144,0.003010339036940
1601,3,1351,1361,0.000862358808244
1602,3,7174,7188,0.002485908347890
1603,3,7964,8000,0.001732774703940
1604,3,7675,7722,0.001799344102750
1605,3,6014,6025,0.000563869126551
1606,3,6741,6809,0.001414725583700
1607,3,8846,8891,0.000790592231933
1608,3,7855,7922,0.001843307359300
1609,3,6924,6998,0.001305511131650
1610,3,6924,6997,0.001304388362160
1611,3,6751,6795,0.003630135207850
1612,3,5734,5775,0.002806019389910
1613,3,7446,7500,0.001927519206900
1614,3,8575,8617,0.002949584311230
1615,3,9442,9474,0.001189111067670
1616,3,4348,4376,0.002274451331170
1617,3,6052,6102,0.000419168582728
1618,3,8079,8156,0.004181510964480
1619,3,7278,7376,0.002763357936690
1620,3,5783,6000,0.002215801564690
1621,3,3964,3979,0.003322944278730
1622,3,9337,9392,0.002954877687830
1623,3,6024,6098,0.004429985460161
1624,3,2786,2810,0.004183489504830
1625,3,2605,2623,0.003917377828820
1626,3,2160,2202,0.004075437440635
1627,3,4804,4829,0.000855820454500
1628,3,762,783,0.003988761260500
1629,3,789,813,0.001978593609640
1630,3,8075,8161,0.004369574085550
1631,3,6278,6354,0.001177572774640
1632,3,5044,5085,0.001981320906510
1633,3,6520,6599,0.000260917060149
1634,3,5145,5203,0.004679372914991
1635,3,8824,8900,0.003741902465240
1636,3,6230,6296,0.002920049194733
1637,3,8804,8875,0.002399646766482
1638,3,3808,3816,0.004640467806610
1639,3,2097,2169,0.001023906057140
1640,3,4045,4073,0.003588355762090
1641,3,8282,8366,0.002872256755300
1642,3,9534,9554,0.003074490222380
1643,3,5525,5606,0.003342126894629
1644,3,1112,1159,0.003688013148450
1645,3,5003,5004,0.001424702200820
1646,3,2462,2501,0.005346752852710
1647,3,3073,3101,0.004136692294710
1648,3,1621,1662,0.002398583777750
1649,3,2694,2719,0.004262077611950
1650,3,3752,3766,0.003628718209220
1651,3,7835,7922,0.001062830233620
1652,3,4929,5016,0.003782402700510
1653,3,5568,5655,0.002838387067980
1654,3,8190,8276,0.002004832156682
1655,3,4185,4204,0.004027837667790
1656,3,5316,5359,0.003423404256060
1657,3,12,13,0.003854224704050
1658,3,8614,8689,0.002731638417651
1659,3,9231,9284,0.002851968103590
1660,3,8160,8261,0.004490112576715
1661,3,7149,7265,0.002808350874311
1662,3,7471,7535,0.002318628475020
1663,3,8465,8521,0.004743311237550
1664,3,2166,2219,0.003310215787970
1665,3,7339,7454,0.001680315404070
1666,3,3547,3564,0.004926041862500
1667,3,5467,5538,0.000885728054714
1668,3,5308,5356,0.003516869796146
1669,3,5467,5554,0.003522327704030
1670,3,6415,6525,0.003839825566130
1671,3,3034,3058,0.003163752929070
1672,3,4993,5048,0.004908176956110
1673,3,7858,7955,0.005604817232420
1674,3,7479,7557,0.002473333535409
1675,3,1687,1724,0.002279200968010
1676,3,9175,9217,0.000481147401342
1677,3,5753,5961,0.002531879523691
1678,3,6909,6973,0.002288645366609
1679,3,6605,6669,0.002641535118660
1680,3,8789,8837,0.002560434048335
1681,3,8004,8095,0.002603324244960
1682,3,9342,9384,0.002638194444873
1683,3,8123,8224,0.002809150794510
1684,3,4384,4425,0.005797059130704
1685,3,7349,7443,0.002491541071050
1686,3,8285,8369,0.003619714375249
1687,3,2304,2359,0.002915400817790
1688,3,2372,2414,0.003740192349990
1689,3,1923,1946,0.002638947652820
1690,3,7430,7500,0.000284607594736
1691,3,7710,7728,0.001594937097320
1692,3,6077,6179,0.003950618181287
1693,3,1384,1423,0.004519567656696
1694,3,7331,7451,0.004434352000360
1695,3,4397,4430,0.003123309075674
1696,3,4840,4883,0.004744894928880
1697,3,7572,7672,0.005118980377149
1698,3,5386,5455,0.002314016750180
1699,3,530,564,0.004386491299050
1700,3,534,571,0.004236754110080
1701,3,529,563,0.004132447369550
1702,3,528,560,0.004133403660090
1703,3,2915,2953,0.003951376490900
1704,3,5256,5313,0.004021929482830
1705,3,2348,2380,0.001768557556990
1706,3,1071,1134,0.004168766304680
1707,3,5060,5131,0.002973815983380
1708,3,2144,2211,0.005614803397180
1709,3,4990,5064,0.001602725656900
1710,3,7895,7988,0.001428050011380
1711,3,4325,4356,0.003522544254656
1712,3,4658,4703,0.003788829620800
1713,3,5765,5973,0.000708875487480
1714,3,1368,1411,0.003608201448707
1715,3,1010,1054,0.003415072550130
1716,3,8777,8851,0.002742149713040
1717,3,5322,5367,0.004532857049820
1718,3,8253,8388,0.002938875649248
1719,3,6998,7099,0.002830251748950
1720,3,6997,7099,0.002831172026470
1721,3,4719,4778,0.005069654952340
1722,3,1643,1681,0.003528289930030
1723,3,1282,1349,0.003933507357100
1724,3,1274,1340,0.003924697612270
1725,3,9238,9277,0.001162169588390
1726,3,323,348,0.002490868557190
1727,3,129,131,0.001977455475110
1728,3,6426,6526,0.002069448251320
1729,3,6613,6744,0.005100358869310
1730,3,8272,8364,0.003609468845600
1731,3,8226,8307,0.002859478115770
1732,3,6951,7030,0.004491372006430
1733,3,319,354,0.004550838719906
1734,3,504,532,0.004470558587750
1735,3,7096,7194,0.002296748349320
1736,4,4042,4071,0.000068401427055
1737,4,284,305,0.003497030726500
1738,4,4303,4310,0.005338659850510
1739,4,2444,2490,0.006588615876030
1740,4,3688,3722,0.003663805358180
1741,4,1583,1652,0.001056890561270
1742,4,1276,1353,0.003564157794940
1743,4,2348,2408,0.006436785149330
1744,4,297,324,0.003532384903200
1745,4,2562,2622,0.007205384193940
1746,4,331,362,0.001675028494980
1747,6,2198,2202,0.000366781058131
1748,6,5197,5225,0.001194709875800
1749,6,5541,5582,0.000309477744892
1750,6,317,342,0.000491019526628
1751,6,6448,6505,0.000653134896919
1752,6,2299,2339,0.001928835407220
1753,6,6740,6848,0.004681251773960
1754,6,7324,7450,0.003254172927610
1755,6,7157,7262,0.002309954208920
1756,6,6087,6190,0.001511073410870
1757,6,4064,4204,0.002007651117150
1758,6,10393,10452,0.003654523795700
1759,6,564,614,0.003384131120789
1760,6,3718,3835,0.004236587215330
1761,6,10414,10450,0.001727955445780
1762,6,6267,6419,0.002856040027610
1763,6,4857,5012,0.002034985715110
1764,6,5042,5181,0.001657905336470
1765,6,4522,4660,0.002119826245880
1766,6,5638,5772,0.002770970735630
1767,6,631,698,0.003474023505440
1768,6,315,351,0.002483198544590
1769,6,771,823,0.002295131810890
1770,6,719,768,0.002458313823210
1771,6,2674,2747,0.001725078934100
1772,6,1868,1974,0.002489135049870
1773,6,5449,5573,0.002149618234330
1774,6,10380,10443,0.003765641527800
1775,6,1709,1803,0.002361703585120
1776,6,3954,4067,0.002163011207480
1777,6,4375,4530,0.003394634476500
1778,6,2257,2342,0.002236676564720
1779,6,4158,4296,0.002047739124350
1780,6,1502,1614,0.002151557794320
1781,6,3953,4047,0.001754941269380
1782,6,1827,1932,0.003878604547470
1783,6,3233,3325,0.002528177295248
1784,6,4088,4228,0.002424468691180
1785,6,10648,10718,0.003917245533380
1786,6,7702,7814,0.003218711135060
1787,6,2180,2286,0.001821517526010
1788,6,2171,2274,0.002249356390304
1789,6,1374,1423,0.002557668760140
1790,6,3176,3243,0.001847120316890
1791,6,1684,1773,0.003604614639600
1792,6,1411,1499,0.001593718292080
1793,6,5680,5848,0.005532426704420
1794,6,4101,4248,0.002322891700898
1795,6,1972,1986,0.001627039006430
1796,6,619,673,0.004756372380360
1797,6,9599,9652,0.001661356663610
1798,6,857,929,0.002954763453710
1799,6,1462,1539,0.003047108510350
1800,6,4221,4359,0.002541896333660
1801,6,1092,1129,0.013639095909500
1802,6,4143,4260,0.002397074178450
1803,6,697,782,0.002809083771140
1804,6,3715,3866,0.000913699745543
1805,6,2750,2850,0.003468465767840
1806,6,6088,6275,0.001528022736280
1807,6,4586,4719,0.002773304083550
1808,6,5676,5856,0.005876272907070
1809,6,1673,1776,0.002967977333650
1810,6,1728,1808,0.003740209121670
1811,6,4317,4450,0.002990275839590
1812,6,1674,1722,0.005306879132387
1813,6,409,452,0.002363443339290
1814,6,6431,6583,0.003865103412410
1815,6,6188,6356,0.003926535557750
1816,6,6107,6274,0.003680654332070
1817,6,5171,5374,0.004894385083320
1818,6,10407,10445,0.002011146414320
1819,6,5447,5577,0.003171273058820
1820,6,4072,4226,0.002835416714710
1821,6,3335,3469,0.003268733057065
1822,6,3969,4095,0.002338368740987
1823,6,4689,4822,0.004521285527000
1824,6,10372,10437,0.003826823464910
1825,6,868,931,0.005125653248850
1826,6,3655,3786,0.002411533268080
1827,6,6209,6407,0.001056872676630
1828,6,3143,3270,0.006243900859040
1829,6,5410,5602,0.004805247842670
1830,6,750,840,0.002974851532450
1831,6,1309,1392,0.001408955201040
1832,6,3347,3461,0.002785993664834
1833,6,612,685,0.004079068308548
1834,6,4718,4866,0.004284062228610
1835,6,6093,6298,0.005527113612010
1836,6,6732,6922,0.001006128630140
1837,6,4947,5085,0.002430077909480
1838,6,8801,8944,0.003228215959050
1839,6,5998,6190,0.003153379100530
1840,6,5579,5684,0.002710345326070
1841,6,2877,2986,0.005830929364760
1842,6,9576,9635,0.001799433380670
1843,6,336,382,0.002917278911750
1844,6,2079,2184,0.005195723818635
1845,6,627,685,0.005728252006990
1846,6,528,582,0.003595526701139
1847,6,1954,2083,0.002583024806000
1848,6,4733,4863,0.002948339304860
1849,6,10750,10784,0.002952075282860
1850,6,9102,9222,0.002722017515910
1851,6,3959,4132,0.003690176825680
1852,6,4869,5029,0.003283352815620
1853,6,7706,7845,0.001647421365800
1854,6,3939,4098,0.003269823260064
1855,6,4997,5150,0.003303090287820
1856,6,7292,7475,0.002826056143820
1857,6,5634,5736,0.003460209332070
1858,6,8754,8889,0.002606741890460
1859,6,5777,5968,0.002958550965160
1860,6,1091,1129,0.003260915204020
1861,6,6695,6874,0.004031642522500
1862,6,5895,6084,0.004506274726030
1863,6,4528,4698,0.005225331511170
1864,6,4063,4281,0.005820698682710
1865,6,9908,9972,0.003134506284360
1866,6,707,761,0.001251426649690
1867,6,3990,4160,0.006171467012730
1868,6,4093,4293,0.003653220791260
1869,6,2819,2940,0.002048434372190
1870,6,7076,7269,0.002546056707680
1871,9,2277,2315,0.002449987497488
1872,9,3725,3790,0.003853121466850
1873,9,3926,4014,0.003181187444940
1874,9,3130,3173,0.004639995858260
1875,9,5940,5947,0.001121419304773
1876,9,6427,6436,0.001860028134048
1877,9,6538,6639,0.004547817379240
1878,9,3946,4029,0.003432055869600
1879,9,4632,4758,0.002065857912470
1880,9,4321,4440,0.004042197760500
1881,9,1665,1730,0.005357264678790
1882,9,5225,5250,0.001256192948270
1883,9,5779,5877,0.004515506245300
1884,9,5672,5697,0.000965657841082
1885,9,1006,1038,0.002738736386658
1886,9,3723,3765,0.004291994272450
1887,9,1444,1484,0.002194022952660
1888,9,5692,5778,0.001777096616420
1889,9,5844,5968,0.002103368666990
1890,9,8069,8117,0.003839114828580
1891,9,6510,6553,0.000960751822764
1892,9,293,302,0.002999918738216
1893,9,3795,3859,0.002921649410140
1894,9,2402,2448,0.003540058430690
1895,9,1296,1356,0.003231765969240
1896,9,755,773,0.002851618953810
1897,9,4069,4072,0.001926530273692
1898,9,8844,8885,0.003792544285590
1899,9,8258,8301,0.004360038993100
1900,9,3741,3753,0.001656409814190
1901,9,1460,1472,0.001686210889890
1902,9,2596,2635,0.002620709288936
1903,9,3176,3226,0.002564107793360
1904,9,5912,6059,0.003850150889780
1905,9,7578,7636,0.000947393359925
1906,9,914,958,0.001811099794430
1907,9,840,888,0.005098257271880
1908,9,1636,1656,0.001926910284140
1909,9,3669,3739,0.002151324534280
1910,9,1357,1428,0.002751500699776
1911,9,5877,5938,0.002253386517638
1912,9,6507,6603,0.003117801950320
1913,9,3316,3338,0.003326187828180
1914,9,4103,4203,0.001910756142830
1915,9,5143,5197,0.002159893890110
1916,9,3069,3078,0.007224197333510
1917,9,8503,8541,0.001509941211100
1918,9,224,235,0.002303768493400
1919,9,613,636,0.002447968818750
1920,9,3386,3457,0.005003508004760
1921,9,318,325,0.003411567898950
1922,9,8028,8077,0.004137046354180
1923,9,3242,3307,0.000255343073465
1924,9,1317,1386,0.001731052913400
1925,9,9470,9486,0.002228339505900
1926,9,1261,1310,0.003542716959386
1927,9,7595,7646,0.000738205585660
1928,9,6856,6888,0.003622062137780
1929,9,3874,3972,0.002455751564070
1930,9,843,892,0.003412769839397
1931,9,5661,5745,0.001823044875680
1932,9,234,238,0.002037495580900
1933,9,4094,4197,0.003594852239720
1934,9,4443,4583,0.004944006195830
1935,9,4095,4197,0.003770387705200
1936,9,8035,8093,0.003364700984390
1937,9,14,17,0.002968670376120
1938,9,4656,4730,0.003426137144820
1939,9,4023,4136,0.003701272887890
1940,9,1350,1418,0.004227622173320
1941,9,5168,5288,0.001712323926420
1942,9,8261,8304,0.003120075345400
1943,9,3665,3735,0.003204232031290
1944,9,3955,4040,0.002406242142540
1945,9,3771,3833,0.003169326289780
1946,9,7217,7243,0.003627710670800
1947,9,933,978,0.003244486724000
1948,9,7453,7512,0.002909974531540
1949,9,7544,7599,0.003028955252020
1950,9,2196,2238,0.004159957621450
1951,9,142,147,0.003472347402590
1952,9,2116,2173,0.002863134179010
1953,9,4681,4802,0.003560491718941
1954,9,7929,7978,0.002187079066310
1955,9,2796,2815,0.002766216666458
1956,9,399,408,0.001992740184226
1957,9,8569,8618,0.004828276334890
1958,9,831,862,0.002885203608990
1959,9,6706,6810,0.002225382262190
1960,9,3449,3485,0.001376452068430
1961,9,7107,7179,0.003238971649150
1962,9,3727,3794,0.003691532681620
1963,9,6565,6661,0.002006442682480
1964,9,8515,8561,0.003296064289480
1965,9,6238,6331,0.003750290570730
1966,9,895,939,0.002899880747690
1967,9,660,685,0.003345945954230
1968,9,3722,3800,0.004205668101272
1969,9,592,605,0.003348951428310
1970,10,1211,1213,0.002239374000978
1971,3,209,212,0.000326157853529
1972,3,4145,4159,0.004348445385760
1973,3,6013,6103,0.004700206514700
1974,3,7512,7611,0.002382721873870
1975,3,5641,5764,0.002140561307350
1976,3,7095,7194,0.002730888969920
1977,3,4482,4532,0.001728667473730
1978,3,4990,5046,0.002283982691000
